file_id,learned_colliders,correct_scs,missing_scs,extra_scs,correct_pws,missing_pws,extra_pws,jaccard_edges,i,total_vars,dag_family,p_syn,p_noise,samples
444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,444,20,er,1.0,0.4,10000
445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,445,20,er,1.0,0.5,500
446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,446,20,er,1.0,0.5,1000
447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,447,20,er,1.0,0.5,2000
448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,448,20,er,1.0,0.5,5000
449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,20,er,1.0,0.5,10000
450,0.2695781379114712,1.0,1.0,0.6222222222222222,0.3875132275132275,0.46351851851851855,0.04148148148148148,0.4203497443730691,450,20,small-world,0.0,0.0,500
451,0.22979588312921648,1.0,1.0,0.35555555555555557,0.3705114638447971,0.4584126984126984,0.04629629629629629,0.4172982970023748,451,20,small-world,0.0,0.0,1000
452,0.3288509602235093,1.0,1.0,1.0,0.5005643738977072,0.41208994708994723,0.05018518518518519,0.4022916604475178,452,20,small-world,0.0,0.0,2000
453,0.21683378350045016,1.0,1.0,0.8,0.3154585537918871,0.3919223985890652,0.031481481481481485,0.39567296629932147,453,20,small-world,0.0,0.0,5000
454,0.2582563523507796,1.0,1.0,1.0,0.43999118165784845,0.3769135802469135,0.005026455026455026,0.3850804302990664,454,20,small-world,0.0,0.0,10000
455,0.39197432197432186,1.0,1.0,1.0,0.5088447971781304,0.1990652557319224,0.04814814814814815,0.5213530654531254,455,20,small-world,0.0,0.1,500
456,0.8837037037037037,1.0,1.0,0.8,0.9328395061728394,0.5111111111111111,0.6222222222222222,0.7884708646110204,456,20,small-world,0.0,0.1,1000
457,0.9033385133385133,1.0,1.0,0.4666666666666667,0.98,0.8,0.8,0.8924258340226084,457,20,small-world,0.0,0.1,2000
458,0.6818717085383753,1.0,1.0,0.8,0.8988271604938268,0.537037037037037,0.03333333333333333,0.6462102322920111,458,20,small-world,0.0,0.1,5000
459,0.7329230029230029,1.0,1.0,1.0,0.9209876543209875,0.6444444444444445,0.14333333333333334,0.6613854385580276,459,20,small-world,0.0,0.1,10000
460,0.8688664421997755,1.0,1.0,1.0,0.8851851851851851,0.2962962962962963,0.8,0.8529997307322421,460,20,small-world,0.0,0.2,500
461,0.8984848484848488,1.0,1.0,0.4,0.9533333333333331,0.5333333333333333,1.0,0.9107312440645774,461,20,small-world,0.0,0.2,1000
462,0.948080808080808,1.0,1.0,0.6444444444444445,0.9799999999999999,0.8,1.0,0.9442002442002443,462,20,small-world,0.0,0.2,2000
463,0.9323232323232323,1.0,1.0,0.6444444444444445,0.9799999999999999,0.8,0.8,0.9228755935422602,463,20,small-world,0.0,0.2,5000
464,0.9480808080808081,1.0,1.0,0.6444444444444445,0.98,0.8,1.0,0.8532913701879219,464,20,small-world,0.0,0.2,10000
465,0.5855731922398589,1.0,1.0,1.0,0.6382539682539683,0.6684656084656084,0.37777777777777777,0.7714529264610167,465,20,small-world,0.0,0.3,500
466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466,20,small-world,0.0,0.3,1000
467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9012345679012348,467,20,small-world,0.0,0.3,2000
468,0.9323232323232324,1.0,1.0,0.6444444444444445,0.9799999999999999,0.8,0.8,0.9331207886763445,468,20,small-world,0.0,0.3,5000
469,0.9533333333333333,1.0,1.0,1.0,0.9533333333333333,0.5333333333333333,1.0,0.8362750081459759,469,20,small-world,0.0,0.3,10000
470,0.8222222222222222,1.0,1.0,1.0,0.8222222222222222,0.9604938271604937,1.0,0.940740740740741,470,20,small-world,0.0,0.4,500
471,0.5931216931216932,1.0,1.0,0.6444444444444445,0.5718518518518518,0.743121693121693,1.0,0.7523615040631533,471,20,small-world,0.0,0.4,1000
472,0.6448997915664582,1.0,1.0,0.8,0.6756613756613756,0.20695767195767192,0.6444444444444445,0.6674299361415069,472,20,small-world,0.0,0.4,2000
473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,473,20,small-world,0.0,0.4,5000
474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,474,20,small-world,0.0,0.4,10000
475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,475,20,small-world,0.0,0.5,500
476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,476,20,small-world,0.0,0.5,1000
477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,477,20,small-world,0.0,0.5,2000
478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,478,20,small-world,0.0,0.5,5000
479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,479,20,small-world,0.0,0.5,10000
480,0.44891713225046553,0.7699999999999998,0.3074074074074074,0.23333333333333334,0.42222222222222217,0.3644444444444444,0.10185185185185186,0.5502484466048828,480,20,small-world,0.5,0.0,500
481,0.4508814642147976,0.7888888888888888,0.28888888888888886,0.4666666666666667,0.29555555555555557,0.4481481481481481,0.1111111111111111,0.5670275122432095,481,20,small-world,0.5,0.0,1000
482,0.5316610858277525,0.8933333333333331,0.4666666666666667,0.27037037037037037,0.48592592592592593,0.2677777777777778,0.14074074074074072,0.5705762912136159,482,20,small-world,0.5,0.0,2000
483,0.4269308469308468,0.8666666666666667,0.4888888888888889,0.37777777777777777,0.36629629629629634,0.36481481481481476,0.044444444444444446,0.5027451042973587,483,20,small-world,0.5,0.0,5000
484,0.5683752050418717,0.7666666666666667,0.29629629629629634,0.8,0.4762962962962962,0.23925925925925923,0.2796296296296296,0.6078813828897733,484,20,small-world,0.5,0.0,10000
485,0.7333221099887767,0.9199999999999999,0.6222222222222222,0.8,0.6659259259259259,0.15555555555555553,0.4666666666666667,0.7616396671062415,485,20,small-world,0.5,0.1,500
486,0.7613419913419913,0.9600000000000001,0.8,1.0,0.6825925925925928,0.2722222222222222,0.4666666666666667,0.7910778231864204,486,20,small-world,0.5,0.1,1000
487,0.6297867564534232,0.8322222222222223,0.3888888888888889,0.4888888888888889,0.5888888888888889,0.17037037037037037,0.37777777777777777,0.6951758024499881,487,20,small-world,0.5,0.1,2000
488,0.5864519431186098,0.9199999999999999,0.6222222222222222,0.6222222222222222,0.4303703703703703,0.2033333333333333,0.15925925925925924,0.6931110661112868,488,20,small-world,0.5,0.1,5000
489,0.4528860028860028,0.8888888888888887,0.4888888888888889,0.4666666666666667,0.18444444444444447,0.3585185185185185,0.10925925925925925,0.5729858506397999,489,20,small-world,0.5,0.1,10000
490,0.6636588103254769,0.8888888888888888,0.4888888888888889,1.0,0.5792592592592593,0.1925925925925926,0.2111111111111111,0.7019074129886598,490,20,small-world,0.5,0.2,500
491,0.6563131313131312,0.9066666666666666,0.5333333333333333,1.0,0.5,0.22740740740740742,0.32222222222222224,0.6517591174973094,491,20,small-world,0.5,0.2,1000
492,0.6101721118387785,0.8666666666666667,0.4,0.6222222222222222,0.4507407407407407,0.2537037037037037,0.4666666666666667,0.6963081252668689,492,20,small-world,0.5,0.2,2000
493,0.5216807266807266,0.8533333333333332,0.35555555555555557,0.8,0.3333333333333333,0.35222222222222216,0.15925925925925924,0.662371944663529,493,20,small-world,0.5,0.2,5000
494,0.5252054118720786,0.8322222222222223,0.3888888888888889,0.6333333333333333,0.3162962962962963,0.4066666666666667,0.2,0.6363853574283618,494,20,small-world,0.5,0.2,10000
495,0.741096681096681,0.9288888888888889,0.6444444444444445,1.0,0.5681481481481482,0.5148148148148148,0.6444444444444445,0.815995767984688,495,20,small-world,0.5,0.3,500
496,0.7820650953984287,0.9066666666666666,0.5333333333333333,0.8,0.68,0.14074074074074072,0.8,0.7747647198209252,496,20,small-world,0.5,0.3,1000
497,0.7724242424242423,1.0,1.0,1.0,0.5692592592592592,0.39444444444444443,0.5333333333333333,0.8067040906529225,497,20,small-world,0.5,0.3,2000
498,0.6770931537598205,0.8888888888888888,0.4888888888888889,0.8,0.5137037037037038,0.2796296296296296,0.6222222222222222,0.7373083332792305,498,20,small-world,0.5,0.3,5000
499,0.5906124739458073,0.9066666666666666,0.5333333333333333,0.5333333333333333,0.3648148148148148,0.31222222222222223,0.24444444444444444,0.6735630841687082,499,20,small-world,0.5,0.3,10000
500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,500,20,small-world,0.5,0.4,500
501,0.7970370370370369,1.0,1.0,1.0,0.6740740740740742,0.6740740740740742,1.0,0.8419608164245842,501,20,small-world,0.5,0.4,1000
502,0.832716049382716,1.0,1.0,0.8,0.7185185185185186,0.6444444444444445,0.8,0.8619970815092766,502,20,small-world,0.5,0.4,2000
503,0.7815712682379348,1.0,1.0,1.0,0.6611111111111112,0.3074074074074074,0.37777777777777777,0.7976222250470908,503,20,small-world,0.5,0.4,5000
504,0.78662177328844,0.8888888888888886,0.4888888888888889,0.8,0.7288888888888888,0.3111111111111111,0.8,0.8094550384256266,504,20,small-world,0.5,0.4,10000
505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,505,20,small-world,0.5,0.5,500
506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506,20,small-world,0.5,0.5,1000
507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,507,20,small-world,0.5,0.5,2000
508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,508,20,small-world,0.5,0.5,5000
509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,509,20,small-world,0.5,0.5,10000
510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9616967394745173,510,20,small-world,1.0,0.0,500
511,0.9353535353535356,0.9644444444444444,0.6444444444444445,0.6444444444444445,1.0,1.0,1.0,0.9452991452991454,511,20,small-world,1.0,0.0,1000
512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,512,20,small-world,1.0,0.0,2000
513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,513,20,small-world,1.0,0.0,5000
514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,514,20,small-world,1.0,0.0,10000
515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,515,20,small-world,1.0,0.1,500
516,0.9636363636363638,0.9799999999999999,0.8,0.8,1.0,1.0,1.0,0.9599999999999999,516,20,small-world,1.0,0.1,1000
517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,517,20,small-world,1.0,0.1,2000
518,0.9636363636363638,0.9799999999999999,0.8,0.8,1.0,1.0,1.0,0.9444609053497945,518,20,small-world,1.0,0.1,5000
519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,519,20,small-world,1.0,0.1,10000
520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9384615384615386,520,20,small-world,1.0,0.2,500
521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,521,20,small-world,1.0,0.2,1000
522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,522,20,small-world,1.0,0.2,2000
523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,523,20,small-world,1.0,0.2,5000
524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,524,20,small-world,1.0,0.2,10000
525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8412745098039216,525,20,small-world,1.0,0.3,500
526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,20,small-world,1.0,0.3,1000
527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,527,20,small-world,1.0,0.3,2000
528,0.9676767676767676,1.0,1.0,1.0,1.0,1.0,0.6444444444444445,0.9333333333333331,528,20,small-world,1.0,0.3,5000
529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,529,20,small-world,1.0,0.3,10000
530,0.9111111111111111,1.0,1.0,0.6444444444444445,1.0,1.0,1.0,0.9581699346405229,530,20,small-world,1.0,0.4,500
531,0.9580246913580245,0.9777777777777777,0.9,0.8,1.0,1.0,1.0,0.9555555555555556,531,20,small-world,1.0,0.4,1000
532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,532,20,small-world,1.0,0.4,2000
533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,533,20,small-world,1.0,0.4,5000
534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,534,20,small-world,1.0,0.4,10000
535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,535,20,small-world,1.0,0.5,500
536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536,20,small-world,1.0,0.5,1000
537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,537,20,small-world,1.0,0.5,2000
538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538,20,small-world,1.0,0.5,5000
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,539,20,small-world,1.0,0.5,10000
540,0.8570931537598202,1.0,1.0,0.4888888888888889,0.9301587301587303,0.6333333333333333,1.0,0.737461687543431,540,30,ba,0.0,0.0,500
541,0.744736251402918,1.0,1.0,0.4888888888888889,0.8412698412698412,0.28888888888888886,0.6444444444444445,0.7660848455672026,541,30,ba,0.0,0.0,1000
542,0.6381480248146915,1.0,1.0,0.20925925925925926,0.8369047619047619,0.36296296296296293,0.35555555555555557,0.669387807715873,542,30,ba,0.0,0.0,2000
543,0.8502645502645502,1.0,1.0,0.8,0.9206349206349204,0.7222222222222222,0.6222222222222222,0.8673750499311581,543,30,ba,0.0,0.0,5000
544,0.8402557319223984,1.0,1.0,1.0,0.8626984126984126,0.5629629629629629,0.8,0.7588921427503366,544,30,ba,0.0,0.0,10000
545,0.9103174603174603,1.0,1.0,1.0,0.9103174603174603,0.4888888888888889,1.0,0.7678284719487618,545,30,ba,0.0,0.1,500
546,0.9140740740740739,1.0,1.0,0.7111111111111111,0.95,0.6222222222222222,1.0,0.8911553696847815,546,30,ba,0.0,0.1,1000
547,0.9001234567901234,1.0,1.0,1.0,0.9416666666666667,0.5333333333333333,0.6222222222222222,0.8486065952052095,547,30,ba,0.0,0.1,2000
548,0.8467724867724867,1.0,1.0,0.8,0.8873015873015874,0.3333333333333333,0.8,0.7264649198121483,548,30,ba,0.0,0.1,5000
549,0.9123456790123458,1.0,1.0,1.0,0.9333333333333333,0.4666666666666667,0.8,0.8029922860720977,549,30,ba,0.0,0.1,10000
550,0.7965608465608467,1.0,1.0,1.0,0.8325396825396826,0.26666666666666666,0.6222222222222222,0.7413377747547525,550,30,ba,0.0,0.2,500
551,0.9209876543209876,1.0,1.0,0.6444444444444445,0.9555555555555556,0.6444444444444445,1.0,0.8259606063308494,551,30,ba,0.0,0.2,1000
552,0.95,1.0,1.0,1.0,0.95,0.6222222222222222,1.0,0.9102031229836105,552,30,ba,0.0,0.2,2000
553,0.8596296296296297,1.0,1.0,0.4888888888888889,0.9166666666666666,0.4,1.0,0.7908266812657165,553,30,ba,0.0,0.2,5000
554,0.9172839506172838,1.0,1.0,0.6444444444444445,0.9555555555555556,0.6444444444444445,1.0,0.86875968180316,554,30,ba,0.0,0.2,10000
555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9878787878787878,555,30,ba,0.0,0.3,500
556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9882352941176469,556,30,ba,0.0,0.3,1000
557,0.9604938271604937,1.0,1.0,1.0,1.0,1.0,0.6444444444444445,0.9365666468607645,557,30,ba,0.0,0.3,2000
558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9377195377195376,558,30,ba,0.0,0.3,5000
559,0.8882716049382714,1.0,1.0,1.0,0.9051587301587303,0.4777777777777778,0.8,0.8581030406742644,559,30,ba,0.0,0.3,10000
560,0.6714814814814813,1.0,1.0,0.7203703703703703,0.6444444444444445,0.9555555555555556,1.0,0.8961664615341086,560,30,ba,0.0,0.4,500
561,0.95,1.0,1.0,1.0,0.95,0.9600000000000001,1.0,0.9771428571428572,561,30,ba,0.0,0.4,1000
562,0.7967548500881833,1.0,1.0,1.0,0.8126984126984125,0.45999999999999996,0.7111111111111111,0.8766858790054605,562,30,ba,0.0,0.4,2000
563,0.975,1.0,1.0,1.0,0.975,0.8,1.0,0.9722222222222222,563,30,ba,0.0,0.4,5000
564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9885714285714287,564,30,ba,0.0,0.4,10000
565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,565,30,ba,0.0,0.5,500
566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,566,30,ba,0.0,0.5,1000
567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,567,30,ba,0.0,0.5,2000
568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,568,30,ba,0.0,0.5,5000
569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,569,30,ba,0.0,0.5,10000
570,0.6771380471380471,1.0,1.0,0.6222222222222222,0.5333333333333333,0.23518518518518516,0.4555555555555555,0.7611003441952606,570,30,ba,0.5,0.0,500
571,0.8502645502645502,1.0,1.0,1.0,0.7611111111111111,0.4074074074074074,0.6444444444444445,0.8375029145049785,571,30,ba,0.5,0.0,1000
572,0.7751763668430335,1.0,1.0,1.0,0.6703703703703703,0.47407407407407404,0.35555555555555557,0.7516006651223541,572,30,ba,0.5,0.0,2000
573,0.6823416706750041,1.0,1.0,0.8,0.4833333333333333,0.4259259259259259,0.35555555555555557,0.7252615663057753,573,30,ba,0.5,0.0,5000
574,0.8275308641975309,1.0,1.0,0.6222222222222222,0.8111111111111111,0.35555555555555557,0.6222222222222222,0.8741270685130332,574,30,ba,0.5,0.0,10000
575,0.7416666666666667,0.95,0.8,0.8,0.5333333333333333,0.6444444444444444,0.6222222222222222,0.8277142844223235,575,30,ba,0.5,0.1,500
576,0.8514550264550265,1.0,1.0,0.8,0.7425925925925926,0.3,1.0,0.8166889972125424,576,30,ba,0.5,0.1,1000
577,0.7478395061728396,1.0,1.0,1.0,0.6277777777777778,0.24629629629629626,0.28888888888888886,0.7956366017010222,577,30,ba,0.5,0.1,2000
578,0.7488928972262306,1.0,1.0,1.0,0.6592592592592593,0.5037037037037037,0.34444444444444444,0.8275330435417434,578,30,ba,0.5,0.1,5000
579,0.7775084175084176,0.95,0.8,0.8,0.7888888888888889,0.3888888888888889,0.36666666666666664,0.9018840297787668,579,30,ba,0.5,0.1,10000
580,0.8206790123456791,1.0,1.0,1.0,0.6777777777777778,0.17777777777777778,0.8,0.8575603568398444,580,30,ba,0.5,0.2,500
581,0.7541446208112875,1.0,1.0,1.0,0.5018518518518518,0.5296296296296296,0.6222222222222222,0.7562725244005364,581,30,ba,0.5,0.2,1000
582,0.805731922398589,1.0,1.0,1.0,0.6333333333333333,0.3259259259259259,0.8,0.8280896735623732,582,30,ba,0.5,0.2,2000
583,0.7608305274971943,0.95,0.8,0.8,0.6925925925925926,0.5259259259259259,0.6222222222222222,0.8545880713536748,583,30,ba,0.5,0.2,5000
584,0.7882227032227033,1.0,1.0,1.0,0.7092592592592593,0.28888888888888886,0.4666666666666667,0.7781368359070926,584,30,ba,0.5,0.2,10000
585,0.90515873015873,1.0,1.0,0.6444444444444445,0.8666666666666665,0.8074074074074074,1.0,0.9364438622237827,585,30,ba,0.5,0.3,500
586,0.9079365079365078,1.0,1.0,1.0,0.8074074074074074,0.5555555555555556,1.0,0.9215290478448375,586,30,ba,0.5,0.3,1000
587,0.8900793650793651,1.0,1.0,1.0,0.775925925925926,0.5037037037037037,1.0,0.906049270961552,587,30,ba,0.5,0.3,2000
588,0.8016313932980601,1.0,1.0,1.0,0.6388888888888888,0.4796296296296295,0.6222222222222222,0.8706841457441922,588,30,ba,0.5,0.3,5000
589,0.8111992945326278,1.0,1.0,1.0,0.6222222222222222,0.48148148148148145,0.8,0.849244815560605,589,30,ba,0.5,0.3,10000
590,0.8,0.8,0.95,1.0,1.0,1.0,1.0,0.9818181818181816,590,30,ba,0.5,0.4,500
591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,591,30,ba,0.5,0.4,1000
592,0.7384920634920635,1.0,1.0,0.8222222222222222,0.5314814814814814,0.5444444444444444,0.8,0.8403528950469453,592,30,ba,0.5,0.4,2000
593,0.8436507936507935,1.0,1.0,1.0,0.662962962962963,0.41111111111111104,1.0,0.8861910214541793,593,30,ba,0.5,0.4,5000
594,0.8824074074074073,1.0,1.0,1.0,0.6925925925925926,0.6555555555555556,1.0,0.9112062771790508,594,30,ba,0.5,0.4,10000
595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,595,30,ba,0.5,0.5,500
596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,596,30,ba,0.5,0.5,1000
597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,597,30,ba,0.5,0.5,2000
598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,598,30,ba,0.5,0.5,5000
599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,599,30,ba,0.5,0.5,10000
600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,600,30,ba,1.0,0.0,500
601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975438596491228,601,30,ba,1.0,0.0,1000
602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9627284427284426,602,30,ba,1.0,0.0,2000
603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784511784511785,603,30,ba,1.0,0.0,5000
604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9885714285714287,604,30,ba,1.0,0.0,10000
605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9694208494208495,605,30,ba,1.0,0.1,500
606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9581906836808797,606,30,ba,1.0,0.1,1000
607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,607,30,ba,1.0,0.1,2000
608,0.9555555555555556,0.975,0.8,0.8,1.0,1.0,1.0,0.9555555555555556,608,30,ba,1.0,0.1,5000
609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9717171717171715,609,30,ba,1.0,0.1,10000
610,0.9777777777777777,1.0,1.0,0.8,1.0,1.0,1.0,0.9252290618144277,610,30,ba,1.0,0.2,500
611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674696545284779,611,30,ba,1.0,0.2,1000
612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,612,30,ba,1.0,0.2,2000
613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784511784511785,613,30,ba,1.0,0.2,5000
614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9796825396825397,614,30,ba,1.0,0.2,10000
615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,615,30,ba,1.0,0.3,500
616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,616,30,ba,1.0,0.3,1000
617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9878787878787878,617,30,ba,1.0,0.3,2000
618,0.9604938271604938,1.0,1.0,1.0,1.0,1.0,0.6444444444444445,0.9693522093522092,618,30,ba,1.0,0.3,5000
619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,619,30,ba,1.0,0.3,10000
620,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,30,ba,1.0,0.4,500
621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,621,30,ba,1.0,0.4,1000
622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,622,30,ba,1.0,0.4,2000
623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,623,30,ba,1.0,0.4,5000
624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,624,30,ba,1.0,0.4,10000
625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,625,30,ba,1.0,0.5,500
626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,626,30,ba,1.0,0.5,1000
627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,627,30,ba,1.0,0.5,2000
628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,628,30,ba,1.0,0.5,5000
629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,30,ba,1.0,0.5,10000
630,0.547967402967403,1.0,1.0,0.8,0.690448933782267,0.2902645502645502,0.09518518518518518,0.6047597465609399,630,30,er,0.0,0.0,500
631,0.3390751786340021,1.0,1.0,0.6222222222222222,0.47743626743626744,0.30386243386243383,0.0044444444444444444,0.4617815541396365,631,30,er,0.0,0.0,1000
632,0.42027893493579765,1.0,1.0,0.14444444444444443,0.6167340067340067,0.3735097001763668,0.017407407407407406,0.5317485838163964,632,30,er,0.0,0.0,2000
633,0.27453117793417076,1.0,1.0,0.3333333333333333,0.4589730639730639,0.406931216931217,0.029100529100529102,0.4732585138908399,633,30,er,0.0,0.0,5000
634,0.3502072037391955,1.0,1.0,0.15555555555555556,0.6286812570145902,0.4888712522045855,0.029312169312169307,0.46602793134425347,634,30,er,0.0,0.0,10000
635,0.6740662423995757,1.0,1.0,0.4666666666666667,0.7580920314253647,0.3343915343915344,0.3333333333333333,0.7409857661097506,635,30,er,0.0,0.1,500
636,0.4282909450943507,1.0,1.0,0.4888888888888889,0.5583950617283951,0.30487654320987656,0.03333333333333333,0.5371090936241532,636,30,er,0.0,0.1,1000
637,0.45849449751410537,1.0,1.0,0.4111111111111111,0.6028114478114479,0.324700176366843,0.07481481481481482,0.5425800429624033,637,30,er,0.0,0.1,2000
638,0.535318258357474,1.0,1.0,0.6222222222222222,0.7563075196408531,0.4146560846560847,0.07296296296296297,0.6830656588807089,638,30,er,0.0,0.1,5000
639,0.5250836944464397,1.0,1.0,0.3333333333333333,0.7153030303030303,0.3193121693121693,0.014814814814814814,0.5838105001672871,639,30,er,0.0,0.1,10000
640,0.7316032116032116,1.0,1.0,1.0,0.7427272727272727,0.0874074074074074,0.8,0.716031499869495,640,30,er,0.0,0.2,500
641,0.9525252525252523,1.0,1.0,1.0,0.9525252525252523,0.5666666666666667,1.0,0.9210434169935021,641,30,er,0.0,0.2,1000
642,0.9555555555555554,1.0,1.0,1.0,0.9555555555555554,0.4666666666666667,1.0,0.9220217391304348,642,30,er,0.0,0.2,2000
643,0.9387464387464386,1.0,1.0,0.8,0.9537037037037035,0.4888888888888889,1.0,0.8507242117974413,643,30,er,0.0,0.2,5000
644,0.9387464387464386,1.0,1.0,1.0,0.9537037037037036,0.4888888888888889,0.8,0.9260187602590744,644,30,er,0.0,0.2,10000
645,0.6740478040478041,1.0,1.0,0.35555555555555557,0.7695230078563412,0.45629629629629626,0.35555555555555557,0.7240319573086833,645,30,er,0.0,0.3,500
646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,646,30,er,0.0,0.3,1000
647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971240065976908,647,30,er,0.0,0.3,2000
648,0.9387464387464386,1.0,1.0,0.8,0.9537037037037036,0.4888888888888889,1.0,0.93243299584763,648,30,er,0.0,0.3,5000
649,0.9833333333333333,1.0,1.0,1.0,0.9833333333333333,0.8,1.0,0.9794871794871796,649,30,er,0.0,0.3,10000
650,0.8074074074074074,1.0,1.0,0.8,0.9,0.9818181818181819,1.0,0.8743710596201016,650,30,er,0.0,0.4,500
651,0.8598204264870931,1.0,1.0,0.8,0.9055555555555556,0.8668783068783068,0.8,0.8832159133766241,651,30,er,0.0,0.4,1000
652,0.8416161616161615,1.0,1.0,1.0,0.8416161616161615,0.5111111111111111,1.0,0.867948614607003,652,30,er,0.0,0.4,2000
