crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,elapsed_sec,error
0.5,3,0.6,0.2,1,12400,-66291.28275483244,34.450544545892626,
0.5,2,0.8,0.5,0,16245,-68873.04873219678,38.971455541905016,
0.5,2,0.7,0.4,1,19134,-64838.20494731756,41.35460562678054,
0.5,2,0.8,0.1,1,22010,-64378.70752858773,40.886176134925336,
0.5,2,0.8,0.5,1,16246,-67208.51764461392,39.25779053894803,
0.5,1,1.0,0.2,1,17318,-63587.3063882877,47.12186534097418,
0.5,2,0.9,0.5,0,17516,-68560.02878798176,37.19425030518323,
0.5,2,0.9,0.1,0,16455,-66178.04769608352,39.69899865332991,
0.5,2,0.8,0.1,0,22009,-69233.12734498696,41.64858677377924,
0.5,2,1.0,0.2,0,16295,-65184.51566958075,37.474719802848995,
0.5,3,0.6,0.4,0,12390,-68554.54756292641,35.230499702040106,
0.5,2,0.9,0.2,0,12408,-65457.00932632003,39.663378559052944,
0.5,2,1.0,0.1,0,17167,-66418.54550603345,37.95303611084819,
0.5,3,0.6,0.3,1,21262,-71051.92764836198,35.91730765532702,
0.5,2,1.0,0.4,0,14670,-64311.621246873015,38.081802919041365,
0.5,3,0.6,0.3,0,21261,-67624.75948206971,36.57479377835989,
0.5,3,0.6,0.4,1,12391,-72187.8192449598,36.08443211996928,
0.5,2,1.0,0.4,1,14671,-68769.1063090697,38.09244859172031,
0.5,2,0.9,0.4,1,20784,-72722.76032909608,39.30553512601182,
0.5,2,1.0,0.2,1,16296,-64641.08716221537,38.92912598000839,
0.5,1,0.9,0.4,1,16597,-64271.28856272715,55.318696783389896,
0.5,2,0.9,0.4,0,20783,-62235.87305481237,39.594348257407546,
0.5,2,1.0,0.5,1,21404,-66798.33936502157,37.98924175417051,
0.5,3,0.7,0.1,0,14060,-66219.9956678898,35.8999610231258,
0.5,3,0.7,0.4,0,17562,-66079.17785799531,34.593558388762176,
0.5,2,1.0,0.3,0,21412,-65859.73581864577,39.44239018904045,
0.5,3,0.6,0.5,1,21253,-73245.61361834296,36.32342780288309,
0.5,2,0.9,0.3,0,17525,-61033.71712112747,41.193666042760015,
0.5,2,1.0,0.1,1,17168,-61072.87682277833,39.71570697193965,
0.5,3,0.7,0.3,1,19922,-65115.52358835525,35.60595338512212,
0.5,3,0.6,0.1,1,20192,-68043.1240162802,38.561511433683336,
0.5,1,0.8,0.2,0,22159,-64939.12629903924,68.54014172684401,
0.5,1,0.9,0.1,1,17478,-63593.72920598343,62.7216572323814,
0.5,2,1.0,0.3,1,21413,-65283.663676207514,40.43761907098815,
0.5,1,0.8,0.5,0,12884,-69432.65830957243,65.93852446507663,
0.5,3,0.6,0.1,0,20191,-65451.87864849299,39.98673463705927,
0.5,3,0.7,0.4,1,17563,-71138.09903465174,36.39960936876014,
0.5,3,0.7,0.2,1,17572,-68355.9755814599,37.55967175774276,
0.5,3,0.7,0.2,0,17571,-66114.19790583079,37.847358690109104,
0.5,3,0.6,0.5,0,21252,-70516.35544168655,38.72205345425755,
0.5,3,0.7,0.5,1,18297,-70435.95925458468,36.601269230712205,
0.5,3,0.8,0.4,1,21430,-68638.36139434291,36.38138379808515,
0.5,3,0.7,0.3,0,19921,-67593.91844724005,38.4432100020349,
0.5,3,0.8,0.3,0,20300,-66404.18941856347,37.073247871827334,
0.5,3,0.8,0.3,1,20301,-67203.14228457691,36.92619930207729,
0.5,3,0.8,0.1,0,19230,-65789.775250214,37.72587314993143,
0.5,3,0.8,0.5,0,20291,-71203.4870129618,36.96722728991881,
0.5,3,0.8,0.2,0,19566,-65058.99625108837,38.194226908963174,
0.5,3,0.8,0.5,1,20292,-65919.55584421483,37.0685440027155,
0.5,3,0.9,0.2,1,14013,-66185.64737488367,36.886248731054366,
0.5,2,0.6,0.3,1,17216,-68124.09114348287,49.46018177783117,
0.5,3,0.7,0.1,1,14061,-65246.40090113789,40.65215452108532,
0.5,3,0.8,0.4,0,21429,-69282.030472655,39.03506266977638,
0.5,3,0.8,0.1,1,19231,-65779.94941889815,39.361974330153316,
0.5,3,0.8,0.2,1,19567,-66806.4846432501,39.5141882058233,
0.5,3,0.7,0.5,0,18296,-70424.16241409468,39.97654017107561,
0.5,3,0.9,0.2,0,14012,-65489.26777499022,38.82245768606663,
0.5,3,1.0,0.3,1,15459,-68243.97791943094,35.49043527012691,
0.5,3,0.9,0.1,1,20502,-66085.04845890903,38.939316886942834,
0.5,3,0.9,0.3,1,14747,-64610.612010338344,38.1533175050281,
0.5,2,0.6,0.4,0,20473,-70952.07129728833,51.41790444497019,
0.5,3,0.9,0.4,0,12700,-69052.43129254985,38.74351536575705,
0.5,2,1.0,0.5,0,21403,-65244.469672532345,45.50887703988701,
0.5,1,0.9,0.2,0,16605,-64253.424673127476,68.53226991510019,
0.5,3,0.9,0.4,1,12701,-66403.73654311565,39.40208491915837,
0.5,3,0.9,0.5,1,14738,-69823.7474186175,38.87724843714386,
0.5,1,0.9,0.3,0,13338,-66342.10697599217,67.24790905602276,
0.5,3,1.0,0.3,0,15458,-66293.89137263043,37.45839372696355,
0.5,3,1.0,0.4,0,14971,-67814.95722397114,37.155139341019094,
0.5,3,1.0,0.2,1,16597,-67141.70705352885,37.914862053934485,
0.5,3,0.9,0.1,0,20501,-65757.13198196229,40.958836555015296,
0.5,3,0.6,0.2,0,12399,-66544.04215956584,46.023978278040886,
0.5,1,1.0,0.3,0,12434,-61246.34057113767,57.757974728010595,
0.5,2,0.7,0.2,0,17270,-67542.5371766778,53.05690645892173,
0.5,3,1.0,0.1,0,14388,-67600.94500377607,40.71769436588511,
0.5,1,1.0,0.1,0,21364,-65795.80224977806,63.953636390157044,
0.2,4,0.8,0.3,0,20041,-66299.60228854342,288.1349138682708,
0.5,2,0.8,0.2,1,21138,-70965.83811955899,53.734681400004774,
0.5,3,1.0,0.5,0,17321,-66216.1396504013,38.755407294258475,
0.5,4,0.6,0.1,0,20157,-64297.384527682756,38.49328356422484,
0.5,4,0.6,0.3,0,15801,-67954.74962597301,37.51350588398054,
0.2,4,0.7,0.5,0,18037,-68580.17095912443,290.6349632181227,
0.5,1,0.9,0.5,1,17331,-62029.06568752051,68.13957515312359,
0.5,1,1.0,0.1,1,21365,-64930.89350710926,65.28072347398847,
0.5,3,1.0,0.4,1,14972,-67705.69524463826,41.633513959124684,
0.5,3,0.9,0.5,0,14737,-70071.745274131,46.6404098640196,
0.5,4,0.6,0.3,1,15802,-65693.72341301019,40.321498236153275,
0.5,4,0.7,0.2,0,13727,-69840.06014720775,32.16433942504227,
0.5,3,0.9,0.3,0,14746,-67418.81922721608,49.892738475929946,
0.2,4,0.7,0.4,0,17303,-71044.43939302069,295.6002408978529,
0.5,4,0.6,0.5,1,15793,-69043.6357509677,37.268208627123386,
0.5,4,0.7,0.1,0,14026,-65687.95688627507,37.78010631212965,
0.5,3,1.0,0.2,0,16596,-63662.066701951495,51.79890536889434,
0.5,4,0.6,0.1,1,20158,-67623.34999896587,48.6238877880387,
0.5,2,0.6,0.1,1,12971,-59485.87824779088,69.7579216659069,
0.5,4,0.7,0.3,1,12590,-69394.38650249576,35.03976854914799,
0.2,4,0.8,0.4,1,21171,-69182.01942861207,302.99978857673705,
0.5,4,0.6,0.5,0,15792,-69808.44785344202,46.37775095226243,
0.5,4,0.7,0.1,1,14027,-66165.80005563587,41.143916867207736,
0.5,4,0.7,0.4,1,22103,-71003.10545125362,34.642517955973744,
0.5,2,0.9,0.5,1,17517,-67711.66035024606,66.70366879785433,
0.5,4,0.8,0.3,0,12968,-70077.8195317421,34.91460554720834,
0.2,3,0.9,0.4,0,19460,-67602.63486106033,305.19427774101496,
0.5,4,0.7,0.4,0,22102,-71954.02548460673,37.98494017496705,
0.5,2,0.8,0.3,0,17870,-64899.06409853183,71.43651490705088,
0.2,1,0.6,0.2,1,21497,-67118.20177433886,308.0554733336903,
0.5,4,0.6,0.4,1,15059,-70407.17078267479,51.947002820670605,
0.5,2,0.7,0.1,0,18142,-65055.22777645937,74.80159617215395,
0.5,1,1.0,0.5,1,21218,-67164.94496478343,76.74634902179241,
0.5,4,0.6,0.4,0,15058,-66314.36450258944,53.56799378897995,
0.5,4,0.8,0.3,1,12969,-67521.56208177358,38.3336797519587,
0.5,4,0.9,0.3,0,20902,-66861.7204329964,35.55900533590466,
0.5,4,0.7,0.5,1,20965,-69941.43397271738,38.85042172111571,
0.5,4,0.8,0.4,1,14098,-68848.628788776,37.6032662820071,
0.5,4,0.8,0.2,1,14107,-65292.8965706599,39.0219073719345,
0.5,4,0.8,0.1,0,19196,-63457.474128988084,39.73472407320514,
0.2,4,0.9,0.4,0,15616,-66982.2003175661,309.58758302405477,
0.5,4,0.9,0.2,1,15378,-66435.49002190825,37.007107231765985,
0.5,4,0.8,0.5,1,14832,-70550.72184528915,37.27042375691235,
0.5,4,0.8,0.1,1,19197,-64226.73766518569,40.15282298903912,
0.5,5,0.7,0.5,0,19927,-68735.95009065275,32.4635563143529,
0.5,4,0.9,0.5,1,19278,-69303.1344823405,36.17797090485692,
0.5,4,0.8,0.4,0,14097,-70970.12677138325,39.04622147977352,
0.5,4,0.8,0.5,0,14831,-70790.46938114264,38.030244091991335,
0.5,4,0.9,0.1,1,20468,-63256.60448699521,37.85540570830926,
0.5,2,0.9,0.1,1,16456,-62579.32995985964,74.40525879664347,
0.5,3,1.0,0.1,1,14389,-64913.20775139274,63.47679304424673,
0.2,4,0.9,0.2,1,13754,-64944.30426246506,310.5417894301936,
0.2,3,0.7,0.5,0,13497,-73834.52690063679,311.319037262816,
0.5,4,1.0,0.3,0,19998,-63739.82066879494,36.78924468671903,
0.5,4,0.9,0.2,0,15377,-68973.78007608252,39.11661862069741,
0.5,5,0.6,0.2,0,22158,-65570.97244309104,36.13443327508867,
0.5,4,0.9,0.4,0,15368,-68181.451722416,38.77510830108076,
0.2,4,0.9,0.5,0,14478,-68226.27207802111,312.07754637207836,
0.2,4,0.6,0.5,0,19377,-68584.43156067753,312.4092672117986,
0.2,4,0.9,0.5,1,14479,-68803.2087074628,312.16853298293427,
0.5,5,0.7,0.4,0,19193,-67945.2098048642,34.70198445720598,
0.5,4,1.0,0.3,1,19999,-66580.41798379975,37.65133318211883,
0.5,4,1.0,0.4,1,17640,-66473.97174462464,37.478036768734455,
0.5,4,0.6,0.2,0,15067,-66993.92031080459,61.09217935381457,
0.2,4,0.8,0.3,1,20042,-63964.06382024301,312.6125420909375,
0.5,4,0.7,0.5,0,20964,-68847.80332041702,42.92551208473742,
0.2,4,0.6,0.4,0,20515,-66281.1793293015,312.88265523081645,
0.5,5,0.7,0.4,1,19194,-68398.19582039621,35.00581580027938,
0.5,4,1.0,0.1,0,16226,-65152.05944009977,38.44920303905383,
0.5,5,0.7,0.2,0,20818,-70378.68832020945,35.68408945389092,
0.5,5,0.7,0.2,1,20819,-68105.8522306819,35.70317258499563,
0.5,4,1.0,0.2,0,19264,-66693.96052056913,38.489659594371915,
0.5,4,1.0,0.5,1,19990,-67854.40625090507,37.59994206298143,
0.5,5,0.6,0.2,1,22159,-68699.14100429109,37.086111997719854,
0.5,5,0.6,0.1,1,19121,-67952.65631134367,37.44510558573529,
0.5,4,0.9,0.5,0,19277,-71662.88411575534,39.164253098890185,
0.5,5,0.7,0.3,0,19680,-67109.31322072,35.94827862503007,
0.5,4,1.0,0.5,0,19989,-65184.630866617284,38.292021830100566,
0.5,5,0.6,0.4,0,14021,-71152.21336079876,36.94841380091384,
0.5,5,0.6,0.1,0,19120,-68951.61436626785,38.797424853313714,
0.5,5,0.8,0.4,1,21189,-66264.06069416791,34.97823723312467,
0.5,5,0.6,0.5,1,12884,-73039.89946774028,37.54506109980866,
0.2,3,1.0,0.4,0,20172,-66021.58123876,314.97671280195937,
0.5,4,0.9,0.4,1,15369,-66496.16929186827,40.97891536075622,
0.5,5,0.8,0.1,0,19775,-64689.170227554976,37.00872031226754,
0.5,5,0.6,0.4,1,14022,-70058.15054277489,38.18153451522812,
0.2,4,0.6,0.2,1,20269,-63830.269298260566,315.4810330797918,
0.5,4,0.6,0.2,1,15068,-67971.4007491841,62.84927448211238,
0.5,5,0.6,0.3,0,12892,-67596.8279306491,39.0573718380183,
0.5,5,0.7,0.3,1,19681,-66706.7974161223,37.919508127029985,
0.5,5,0.8,0.1,1,19776,-65523.52172886239,37.5516743240878,
0.5,4,1.0,0.1,1,16227,-62217.737947751186,41.41804126929492,
0.5,4,1.0,0.2,1,19265,-64553.85816386629,41.0188854187727,
0.5,5,0.6,0.5,0,12883,-66216.10685218043,38.90404574899003,
0.5,5,0.6,0.3,1,12893,-65774.9275961003,39.3980440152809,
0.5,3,1.0,0.5,1,17322,-66074.40930394488,65.40476351696998,
0.5,5,0.7,0.1,0,15908,-66427.69837983139,39.04769504908472,
0.5,5,0.9,0.4,0,14331,-69157.2948355117,35.38401784515008,
0.5,5,0.9,0.5,0,16368,-64864.38454486665,34.910690798889846,
0.5,5,0.9,0.3,0,17993,-67104.6966394388,36.09113728115335,
0.2,3,1.0,0.5,1,20907,-65660.47662753533,317.1258914619684,
0.5,5,0.8,0.5,0,21922,-70558.22673644898,37.52617584820837,
0.5,5,0.9,0.2,1,17260,-64805.97587139097,36.67941606324166,
0.5,5,0.7,0.5,1,19928,-66150.05891196313,39.64348158380017,
0.5,5,0.8,0.4,0,21188,-67065.82869968937,38.07771408185363,
0.5,5,0.9,0.1,0,19430,-65371.381797723116,38.50248106988147,
0.5,5,0.8,0.3,0,13547,-66086.39610149934,39.70316601218656,
0.5,5,1.0,0.3,0,17089,-67141.36853329912,35.63209433481097,
0.5,5,1.0,0.2,1,16356,-65490.82735294897,35.84635606687516,
0.6,1,0.6,0.5,0,16150,-69564.26099464834,33.60546142794192,
0.5,5,1.0,0.4,1,18219,-68358.89453775068,35.55250339815393,
0.5,5,1.0,0.2,0,16355,-65613.6357938318,36.664105117321014,
0.6,1,0.6,0.1,0,20515,-68138.03153410478,35.67353602685034,
0.2,4,0.7,0.4,1,17304,-67003.99265288332,319.550120301079,
0.2,4,0.8,0.5,1,20033,-66525.47752399067,319.5534185548313,
0.5,5,0.8,0.5,1,21923,-69173.25371038979,39.939635371789336,
0.5,5,1.0,0.5,1,17081,-70233.52977721528,36.254283737856895,
0.5,5,0.9,0.4,1,14332,-66186.138809226,38.68352908408269,
0.2,4,0.9,0.1,1,18627,-64412.2124865522,320.2614949946292,
0.5,4,1.0,0.4,0,17639,-67975.50651741627,45.432018930092454,
0.5,5,1.0,0.1,0,13317,-66163.95013270753,38.74660923657939,
0.6,1,0.6,0.4,0,13800,-69151.35870553194,35.85308860195801,
0.5,5,0.9,0.2,0,17259,-66533.05194439167,40.791328235995024,
0.6,1,0.6,0.5,1,16151,-68433.81423878565,35.90799678582698,
0.2,4,0.6,0.4,1,20516,-67613.20950187529,321.4011600147933,
0.5,5,0.9,0.5,1,16369,-69959.37222344079,39.5549966939725,
0.5,5,0.9,0.3,1,17994,-69066.835845479,40.59162593772635,
0.6,1,0.6,0.2,1,15426,-71289.6503040174,36.84792112605646,
0.2,4,0.7,0.2,1,17313,-62716.84323394575,321.9806636418216,
0.6,1,0.7,0.1,1,14385,-69052.99399726886,36.78484215401113,
0.5,4,0.7,0.2,1,13728,-64683.35302061685,57.11793548427522,
0.6,1,0.7,0.2,0,20597,-63556.73409118953,37.62645304854959,
0.2,3,0.7,0.3,1,16209,-65945.7694138451,324.1418215990998,
0.5,5,1.0,0.4,0,18218,-68627.0507001503,40.67651926074177,
0.5,5,1.0,0.3,1,17090,-67271.70536118728,40.998246882576495,
0.2,3,0.8,0.1,0,14431,-63557.85954107672,324.551477259025,
0.6,1,0.6,0.3,1,14288,-64103.72167903923,39.15504158195108,
0.5,4,0.8,0.2,0,14106,-63110.29810786832,54.944111582357436,
0.5,5,0.9,0.1,1,19431,-64272.114757564595,45.01696035079658,
0.6,1,0.7,0.1,0,14384,-66653.09104343042,39.95565208699554,
0.5,5,1.0,0.5,0,17080,-69285.58826898503,42.03497403394431,
0.2,4,0.6,0.1,0,18316,-66814.79045461865,325.905456176959,
0.2,3,0.7,0.4,0,14635,-65129.267389637556,326.1931731826626,
0.2,4,0.7,0.2,0,17312,-64701.460451765415,326.4245557668619,
0.2,4,0.8,0.2,0,19307,-64959.5043952641,326.6573590482585,
0.2,4,0.8,0.5,0,20032,-67398.01021673536,326.87286281585693,
0.6,1,0.7,0.5,1,21323,-71178.50619989549,38.05693125212565,
0.6,1,0.8,0.1,0,19554,-64754.991054493774,37.71384158125147,
0.6,1,0.6,0.2,0,15425,-68736.51404216919,43.32499455520883,
0.6,1,0.8,0.5,0,13317,-68458.32983984234,32.67990430817008,
0.6,1,0.7,0.3,1,21332,-66700.75420479082,40.26415679603815,
0.2,3,0.8,0.4,0,15014,-64399.612137061,328.6281651072204,
0.6,1,0.8,0.3,1,13327,-66589.0585378008,38.20744336862117,
0.2,3,0.9,0.4,1,19461,-65418.99622431017,330.02586162788793,
0.2,4,0.9,0.4,1,15617,-65824.26010650554,329.80226641939953,
0.2,3,1.0,0.1,1,19846,-62628.81135839474,330.26528151892126,
0.2,3,0.9,0.3,1,14522,-62999.254657318765,330.30050562275574,
0.6,1,0.8,0.1,1,19555,-65066.77239555902,41.579990496858954,
0.5,5,0.8,0.2,0,12813,-65898.40109717588,53.69444350199774,
0.2,3,1.0,0.5,0,20906,-67162.5431959112,332.506042691879,
0.6,1,0.8,0.4,1,14456,-66344.36636365773,38.54127429192886,
0.2,4,0.8,0.4,0,21170,-65003.81859206266,333.31368650123477,
0.2,3,1.0,0.4,1,20173,-64600.16071510414,333.72042249981314,
0.2,4,0.6,0.2,0,20268,-68105.06652421124,334.26929318206385,
0.6,1,0.9,0.3,0,17772,-67845.15403779327,34.393541955854744,
0.2,4,0.6,0.3,1,21003,-64187.277347830466,334.4262979971245,
0.2,4,0.9,0.2,0,13753,-62372.86492063815,334.6597504885867,
0.6,1,0.9,0.1,1,20826,-64900.831858907535,38.05671326396987,
0.5,5,0.7,0.1,1,15909,-66166.07443538956,58.35878570796922,
0.2,4,0.9,0.3,1,14488,-63268.93850883928,335.6310955970548,
0.5,4,0.7,0.3,0,12589,-70295.63237895053,70.31084207212552,
0.5,4,0.9,0.3,1,20903,-65724.54860256091,63.07862469088286,
0.2,3,1.0,0.1,0,19845,-61676.56900386471,336.6439390289597,
0.2,4,0.9,0.1,0,18626,-60775.10518894744,336.5118126058951,
0.2,3,0.9,0.5,0,21810,-65668.81133806618,336.9923973828554,
0.2,4,0.8,0.1,0,18971,-64349.60658013921,337.02881567180157,
0.2,3,0.9,0.5,1,21811,-64331.77690265538,337.2875167350285,
0.5,4,0.9,0.1,0,20467,-64366.68282400472,65.15076824370772,
0.6,1,0.9,0.5,1,17764,-68091.127142434,35.10624954197556,
0.2,4,0.7,0.3,1,18047,-63572.61916026791,339.03896585386246,
0.2,4,0.7,0.5,1,18038,-67502.75878114213,339.97734496882185,
0.2,4,0.9,0.3,0,14487,-62136.580279353766,340.2043084180914,
0.2,4,0.6,0.1,1,18317,-65580.18512785356,340.9100597091019,
0.2,3,0.9,0.1,0,14086,-59899.28943234774,341.2712811329402,
0.2,3,0.6,0.2,0,18686,-68906.60856469069,342.1325788940303,
0.2,4,0.6,0.3,0,21002,-68522.95757481146,342.1920096180402,
0.6,1,1.0,0.3,0,18484,-69233.19123682904,36.739826878067106,
0.5,5,1.0,0.1,1,13318,-64708.23101472328,60.553682905156165,
0.2,3,0.9,0.2,0,18996,-65253.33315041395,343.43411830998957,
0.5,5,0.8,0.2,1,12814,-62551.34572024632,64.87060782080516,
0.6,1,1.0,0.2,0,19622,-67531.87395982497,38.79383311327547,
0.6,1,0.7,0.5,0,21322,-70140.49481750092,55.18259217729792,
0.6,1,1.0,0.1,0,14712,-60329.972176156254,39.7049044277519,
0.2,4,0.7,0.1,0,13801,-63106.9955410431,344.20635903812945,
0.6,2,0.6,0.3,0,20052,-71729.22204291938,35.34292659908533,
0.6,2,0.6,0.3,1,20053,-70290.82594849578,35.40454322192818,
0.6,2,0.7,0.3,1,13922,-71492.66356570146,34.15802623704076,
0.6,2,0.6,0.5,0,20043,-71566.81666887549,35.04403506824747,
0.6,2,0.7,0.2,0,18804,-67611.14777683212,34.90658363699913,
0.6,1,0.9,0.4,0,14110,-65460.02986837044,42.74706378998235,
0.6,2,0.6,0.2,1,14936,-68359.58921308308,36.66151322377846,
0.2,4,0.7,0.1,1,13802,-65551.83506714173,345.4800975252874,
0.6,2,0.9,0.5,0,20353,-69490.89876975419,32.39297808520496,
0.2,3,0.6,0.1,0,15648,-67647.7237998214,345.91399553930387,
0.6,1,0.7,0.2,1,20598,-69059.375219505,60.38371715694666,
0.2,3,0.6,0.1,1,15649,-63094.65930048441,346.79745879163966,
0.6,2,0.6,0.2,0,14935,-65712.03595231207,37.821188245899975,
0.6,2,0.9,0.3,0,20362,-69928.47277300907,34.057627571281046,
0.6,2,0.7,0.1,0,18277,-69464.05563300237,36.81716596707702,
0.6,1,0.9,0.2,0,15735,-66150.95847994236,48.69313558610156,
0.6,3,0.6,0.3,1,13567,-70957.02334334064,32.558801183942705,
0.6,1,0.7,0.3,0,21331,-65345.90321260357,61.94977605808526,
0.6,2,0.8,0.1,1,22145,-65878.13564379075,36.31723746424541,
0.6,2,0.7,0.1,1,18278,-70044.97205645248,37.898269216064364,
0.6,2,0.8,0.5,1,19083,-70832.93859971843,35.6620503119193,
0.6,2,1.0,0.3,1,14250,-65861.28443469916,34.7755489340052,
0.6,2,1.0,0.2,0,19132,-67440.04938937169,35.20756740029901,
0.6,2,0.9,0.4,1,12535,-65484.991820091374,35.894770795013756,
0.6,2,0.6,0.4,0,22224,-67389.61102416551,39.413904456887394,
0.6,2,0.7,0.3,0,13921,-68314.10278818118,38.62099899444729,
0.6,3,0.6,0.5,1,21942,-72649.75056406282,33.155263463035226,
0.6,2,0.8,0.5,0,19082,-69283.09662329813,36.61589827714488,
0.6,1,0.6,0.1,1,20516,-66254.64686231481,65.35200547613204,
0.5,5,0.8,0.3,1,13548,-66289.92666619638,70.82459580106661,
0.6,2,0.9,0.5,1,20354,-70366.11658328718,36.69481193087995,
0.6,2,0.7,0.2,1,18805,-65288.34269306599,39.46752260858193,
0.6,3,0.7,0.5,0,17426,-68801.99229318541,33.11751978704706,
0.6,2,1.0,0.5,0,14240,-69233.86495996019,35.6782119278796,
0.6,1,0.6,0.4,1,13801,-67449.9209371076,65.14948978601024,
0.6,2,0.8,0.2,0,13974,-65183.33328296637,38.3654132890515,
0.6,3,0.7,0.1,0,21791,-67324.93822191592,34.65803656214848,
0.6,3,0.6,0.5,0,21941,-74083.93458348112,34.74389861477539,
0.6,2,0.8,0.1,0,22144,-64200.42177362008,39.019691315013915,
0.6,3,0.6,0.1,0,16619,-68172.91783136106,36.1552622388117,
0.6,2,0.8,0.4,1,21264,-69958.31345297873,38.684530896134675,
0.6,1,0.7,0.4,0,12460,-67830.69846220256,63.46837321575731,
0.6,2,0.9,0.2,0,15245,-64596.07170396966,38.46746635437012,
0.6,2,0.8,0.2,1,13975,-65752.84039963072,39.29275869298726,
0.6,2,1.0,0.1,1,17303,-66717.15510866836,38.239882681984454,
0.6,3,0.6,0.4,1,16825,-68171.36142231233,36.08498698612675,
0.6,3,0.7,0.1,1,21792,-65149.33962597064,35.78982151299715,
0.6,3,0.7,0.3,0,20610,-71172.92203017988,35.244927228894085,
0.6,2,0.9,0.3,1,20363,-63744.11178373669,39.12248488282785,
0.6,3,0.6,0.1,1,16620,-66713.47736556006,37.13216182263568,
0.6,3,0.7,0.3,1,20611,-71429.87713938208,35.65582086611539,
0.6,2,1.0,0.1,0,17302,-63655.41813970037,39.18818091182038,
0.6,3,0.6,0.2,0,12832,-68181.43116318207,37.228791364934295,
0.6,2,0.9,0.4,0,12534,-64327.307410095185,39.400703235995024,
0.6,1,0.8,0.3,0,13326,-66167.73376757331,61.049772936385125,
0.6,3,0.7,0.2,1,16702,-67235.94256266004,36.395440264139324,
0.6,3,0.7,0.4,0,13868,-69968.6744077335,35.82078605191782,
0.6,3,0.6,0.4,0,16824,-67388.2640975694,37.211276115849614,
0.6,1,0.8,0.5,1,13318,-67577.86798142815,57.65010770410299,
0.6,2,0.6,0.1,0,13105,-67567.65075818065,44.26524565787986,
0.6,2,1.0,0.3,0,14249,-66002.33917416004,39.30232804175466,
0.6,2,1.0,0.2,1,19133,-67247.8946927516,39.77772948006168,
0.6,3,0.8,0.4,1,15864,-65932.16819429699,34.21634044824168,
0.6,3,0.8,0.1,0,18833,-63992.7807170602,36.88803268875927,
0.6,3,0.8,0.2,1,21872,-69266.03938670846,36.24041996197775,
0.6,1,0.8,0.2,1,14465,-64282.060338570955,63.63569092610851,
0.6,2,1.0,0.4,1,14806,-66697.64978208051,40.292161321267486,
0.6,3,0.7,0.5,1,17427,-68258.00940250714,37.620844597928226,
0.6,1,0.8,0.4,0,14455,-67261.83611125288,62.2993020247668,
0.6,2,1.0,0.4,0,14805,-68460.73589294196,40.6051446730271,
0.6,1,0.6,0.3,0,14287,-63738.172815122656,70.79128321213648,
0.6,2,0.6,0.5,1,20044,-70298.73140802934,45.86858042003587,
0.6,3,0.9,0.5,0,22251,-69949.39657126037,34.83003288973123,
0.6,3,0.8,0.1,1,18834,-64040.456963000615,38.313069850206375,
0.6,3,0.8,0.3,1,12606,-66844.04971763023,37.171969486866146,
0.6,3,0.9,0.2,0,13142,-64257.1498177683,36.29919027490541,
0.6,3,1.0,0.2,1,18902,-64474.83032793435,34.80008693411946,
0.6,3,0.8,0.4,0,15863,-65497.15812418074,37.606877320911735,
0.6,3,0.8,0.3,0,12605,-66495.04053579996,37.99827639106661,
0.6,3,0.8,0.5,1,12597,-68651.66622436453,37.239792860113084,
0.6,3,0.9,0.2,1,13143,-63996.116554158274,37.21490564709529,
0.6,1,0.9,0.2,1,15736,-67891.8961031997,57.82858712319285,
0.6,3,1.0,0.4,0,21021,-68564.27185197329,35.03189224470407,
0.6,3,1.0,0.1,0,13991,-66259.82235229043,36.18931831885129,
0.6,3,0.8,0.2,0,21871,-65194.25862745688,39.91629980271682,
0.6,3,0.8,0.5,0,12596,-65319.4022317286,40.117062248755246,
0.6,3,0.9,0.3,0,13876,-65319.63824187341,39.41368926782161,
0.6,2,0.6,0.1,1,13106,-70209.05962798408,51.09333725925535,
0.6,4,0.6,0.1,0,21691,-66641.00451682368,36.21661527035758,
0.6,3,1.0,0.5,0,16138,-64153.271932797776,37.306861034128815,
0.6,3,1.0,0.3,0,17763,-65111.39504927591,39.70081339310855,
0.6,3,1.0,0.2,0,18901,-65995.86902361392,40.112098689656705,
0.6,1,0.9,0.5,0,17763,-66995.06452779128,58.45285560796037,
0.6,1,1.0,0.4,1,17998,-63831.4196568951,54.18162049213424,
0.6,4,0.6,0.4,0,15193,-68798.7651970199,36.57601946871728,
0.6,4,0.7,0.3,0,12724,-69721.13905636057,35.12627672916278,
0.6,4,0.6,0.4,1,15194,-68840.40386806785,36.76886220322922,
0.6,4,0.7,0.4,0,22237,-69399.87408769055,34.805714877322316,
0.6,1,1.0,0.1,1,14713,-67145.35204201362,58.07678281981498,
0.6,4,0.6,0.1,1,21692,-68967.02505585438,38.80827650800347,
0.6,4,0.6,0.2,1,15203,-68498.31469640702,38.80906097125262,
0.6,3,0.9,0.5,1,22252,-66490.8610455378,42.00412769988179,
0.6,1,0.9,0.3,1,17773,-64934.126191370546,61.04680307209492,
0.6,4,0.7,0.5,1,21100,-67501.18974019396,34.70027185510844,
0.6,3,0.9,0.4,1,17135,-67075.73016164881,43.98800563812256,
0.6,4,0.7,0.2,1,13863,-65340.93947306101,38.19564347574487,
0.6,4,0.6,0.3,1,17553,-65802.26185754078,40.34984445059672,
