crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,elapsed_sec,error
0.3,2,0.9,0.3,0,19815,-122801.42079446587,50.18341160286218,
0.3,3,0.6,0.5,1,15415,-126259.43430205136,46.58454117923975,
0.3,2,0.8,0.2,0,13427,-116387.05239632874,52.74169883085415,
0.3,2,1.0,0.2,1,18586,-120392.14126996773,49.264091657008976,
0.3,3,0.7,0.3,0,22211,-122355.94705578202,46.57134450506419,
0.3,3,0.8,0.5,0,14453,-125013.67824336758,44.1018672529608,
0.3,3,0.7,0.5,1,12459,-124519.04786098612,45.672567259985954,
0.3,3,0.6,0.3,0,15423,-122802.33151789177,47.858712231740355,
0.3,3,0.7,0.4,0,21724,-124344.5557923454,46.77857628138736,
0.3,3,0.7,0.1,1,16351,-121145.11252115008,47.39425229979679,
0.3,2,0.9,0.4,1,16562,-121395.06171334963,51.24324007099494,
0.3,4,0.6,0.3,0,15962,-126535.5003999574,39.41111283097416,
0.3,2,0.9,0.1,1,16044,-121029.12249616953,52.113186976872385,
0.3,2,1.0,0.3,1,13703,-120710.2216910071,49.35233989497647,
0.3,3,0.8,0.5,1,14454,-124506.00710680442,44.64215629315004,
0.3,3,0.8,0.3,0,12590,-122549.78719537647,45.2248995937407,
0.3,3,0.6,0.4,1,14681,-122968.5613064669,48.111495138611645,
0.3,2,0.7,0.1,1,21219,-122420.11226205408,73.95686929207295,
0.3,3,0.8,0.2,0,15344,-123047.9048976681,46.09058825857937,
0.3,3,0.7,0.2,0,13349,-125552.4189946789,47.98394421301782,
0.3,2,1.0,0.4,0,18832,-123325.65713251728,50.05227806791663,
0.3,2,0.9,0.1,0,16043,-118172.00306033992,52.97663957392797,
0.3,2,1.0,0.1,1,19931,-118476.24619015273,51.216944112908095,
0.3,3,0.6,0.2,1,14690,-117456.56915580061,49.029109397903085,
0.3,3,1.0,0.1,1,18551,-118507.64096207685,43.87039413303137,
0.3,2,1.0,0.5,0,15565,-122766.33747671431,49.78614117996767,
0.3,3,0.9,0.5,1,18900,-122809.41617268798,44.59120912104845,
0.3,2,0.7,0.3,0,18165,-122945.33383311093,71.09314099233598,
0.3,3,0.7,0.2,1,13350,-122702.93278863441,48.989713660907,
0.3,3,0.8,0.3,1,12591,-123915.85228797875,46.61296266829595,
0.3,3,1.0,0.3,1,19621,-121866.53089981657,43.54834083979949,
0.3,3,0.8,0.4,0,13719,-122870.56226210568,46.6893280800432,
0.3,2,0.7,0.3,1,18166,-125952.20866041786,65.52612453792244,
0.3,4,0.6,0.2,1,19230,-121802.45157210926,42.14149766927585,
0.3,3,1.0,0.2,1,18887,-124361.58715520502,44.55660017579794,
0.3,3,0.9,0.4,1,18166,-123144.5489954174,46.53108280291781,
0.3,4,0.6,0.5,1,18083,-124994.48362761941,39.5054770167917,
0.3,3,0.8,0.1,0,13392,-121266.30358617229,48.82219323795289,
0.3,3,1.0,0.5,1,19612,-124650.44701422394,43.98681039130315,
0.3,1,1.0,0.4,0,21470,-120688.83070274282,89.64847505604848,
0.3,3,0.9,0.2,0,19790,-123581.40646732827,47.52539257891476,
0.3,3,0.9,0.3,0,20524,-124868.64688016436,47.47712867008522,
0.3,3,1.0,0.4,1,18878,-125537.8668459414,44.47571403114125,
0.3,3,0.9,0.2,1,19791,-121687.48109365457,48.17503636330366,
0.3,2,0.9,0.2,1,17874,-117376.37408251142,55.81325468188152,
0.3,3,0.8,0.2,1,15345,-120423.29571848926,49.39401370193809,
0.3,3,0.9,0.1,1,14664,-122578.05030323137,48.603376424871385,
0.3,3,0.9,0.1,0,14663,-122163.53397229624,48.70886335708201,
0.3,3,0.9,0.4,0,18165,-124263.82386317915,48.19434321904555,
0.3,2,1.0,0.4,1,18833,-122199.33153969356,53.79457248793915,
0.3,3,0.6,0.4,0,14680,-123149.43924890496,53.17896737297997,
0.3,3,0.7,0.4,1,21725,-124740.67340001574,51.53742934996262,
0.3,4,0.7,0.2,0,16017,-124678.99821547567,41.17114406498149,
0.3,3,1.0,0.5,0,19611,-118651.36143703554,47.54402695083991,
