crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,mean,std,count
0.3,4,0.7,0.3,-66110.44468196575,2444.2403097009005,2
0.2,5,0.9,0.2,-66127.98334558796,1416.184869194309,2
0.4,5,0.7,0.3,-66137.19188550737,210.44210480012254,2
0.6,5,1.0,0.1,-66137.79380597675,550.4105782596732,2
0.5,3,1.0,0.5,-66145.27447717308,100.21848907924641,2
0.4,1,0.9,0.5,-66156.59468531646,1136.3798214398053,2
0.4,3,0.7,0.1,-66178.30582893833,1412.6469493235124,2
0.4,5,0.6,0.3,-66185.57127158254,3540.084779324101,2
0.5,5,0.8,0.3,-66188.16138384785,143.91784247600756,2
0.2,4,0.6,0.1,-66197.48779123611,872.9977986446307,2
0.4,4,0.8,0.5,-66222.35002805655,585.3660306103694,2
0.4,5,0.8,0.2,-66232.44196351053,821.3968297168901,2
0.6,3,0.7,0.1,-66237.13892394328,1538.380520332832,2
0.5,3,1.0,0.1,-66257.07637758441,1900.5172372079512,2
0.3,4,0.9,0.4,-66263.21118733785,685.9600376152569,2
0.2,2,0.6,0.4,-66263.85584529395,1970.9312146933019,2
0.6,4,0.9,0.1,-66272.06190616635,2907.439919175413,2
0.5,1,1.0,0.2,-66281.17607560934,3809.7070470760264,2
0.2,3,0.7,0.3,-66283.20116148036,477.20055388104385,2
0.5,4,0.9,0.3,-66293.13451777866,804.1019126752517,2
0.5,5,0.7,0.1,-66296.88640761047,184.9960652355865,2
0.6,1,0.7,0.2,-66308.05465534727,3890.954856267867,2
0.3,1,0.9,0.4,-66309.4291546264,2088.9039649003053,2
0.4,3,0.6,0.1,-66320.72732872618,155.3483117989028,2
0.4,2,0.7,0.2,-66334.88437352984,316.6414128402574,2
0.6,5,0.7,0.1,-66350.7591545611,1660.530918924645,2
0.6,4,0.8,0.3,-66351.63685951939,4458.909476244222,2
0.5,3,0.7,0.3,-66354.72101779765,1752.4898111753184,2
0.2,4,0.6,0.3,-66355.11746132097,3065.788889554679,2
0.6,1,0.8,0.3,-66378.39615268706,297.92160210971656,2
0.4,2,0.6,0.4,-66383.16173256596,1443.9929613925447,2
0.6,1,0.9,0.3,-66389.64011458191,2058.407530428374,2
0.2,4,0.9,0.4,-66403.23021203582,818.7873754495083,2
0.2,3,1.0,0.5,-66411.50991172326,1062.1214562921903,2
0.5,3,0.6,0.2,-66417.66245719914,178.72788909566134,2
0.6,4,0.9,0.2,-66433.32039974173,3604.339307526316,2
0.4,1,0.8,0.4,-66439.43580280896,2957.63359022344,2
0.4,3,0.7,0.2,-66444.23177386158,2335.941132391514,2
0.6,2,0.7,0.2,-66449.74523494905,1642.4712261056109,2
0.3,4,0.8,0.3,-66453.88115428589,378.7097316850772,2
0.3,3,0.7,0.3,-66468.41647157221,175.98852623936511,2
0.3,4,0.7,0.4,-66495.0745780558,888.5837415596719,2
0.4,2,0.9,0.4,-66501.76574996968,1907.627494424886,2
0.2,1,0.9,0.5,-66509.34090536786,1197.073984115016,2
0.2,3,0.9,0.4,-66510.81554268525,1544.065687706985,2
0.5,4,1.0,0.5,-66519.51855876118,1887.8162784748222,2
0.6,3,1.0,0.5,-66538.37136839081,3373.0399694240964,2
0.4,5,0.7,0.4,-66539.52543532412,2582.253803058307,2
0.5,2,1.0,0.4,-66540.36377797136,3151.917914517012,2
0.4,2,0.6,0.3,-66546.90168207447,461.35361061460543,2
0.4,3,0.8,0.1,-66585.71689673411,2893.386209357337,2
0.3,3,0.6,0.2,-66589.31335708984,1259.7423778823,2
0.4,3,0.8,0.3,-66619.01325070972,926.5432239571743,2
0.6,4,1.0,0.3,-66620.17732762941,1090.7654760204339,2
0.6,1,1.0,0.3,-66622.66929746071,3691.8355315271956,2
0.2,4,1.0,0.5,-66630.1708977059,1635.0556632108605,2
0.6,4,0.7,0.1,-66630.6777878842,372.87725319821396,2
0.6,4,1.0,0.2,-66630.69936362776,3246.6288251311357,2
0.5,1,0.6,0.3,-66636.94412253647,1823.1424098199495,2
0.3,1,0.7,0.2,-66637.29987117663,1750.1151738871731,2
0.3,2,0.9,0.1,-66642.63307811016,1416.134588790726,2
0.3,5,1.0,0.5,-66644.2881024603,1128.9258461891018,2
0.4,4,0.7,0.2,-66650.4992906629,482.3690824418204,2
0.3,3,0.7,0.2,-66653.45863369651,3796.1706808469735,2
0.4,1,0.6,0.3,-66659.37956435306,853.8217587613777,2
0.5,5,0.8,0.4,-66664.94469692864,566.9355936426418,2
0.6,5,0.7,0.2,-66668.22394133589,3599.6797785385543,2
0.4,5,1.0,0.1,-66668.6072309535,2187.7177257009753,2
0.6,3,0.8,0.3,-66669.5451267151,246.78675916855647,2
0.4,1,0.7,0.4,-66675.67888200512,3354.748654373399,2
0.2,5,0.9,0.4,-66680.35050756819,1105.0031779377114,2
0.5,5,0.6,0.3,-66685.87776337471,1288.2780812055025,2
0.2,1,0.7,0.3,-66701.98908862754,3149.324980918111,2
0.4,3,0.9,0.4,-66702.87852108998,1383.2293242947906,2
0.6,4,0.9,0.4,-66705.4636893194,843.5491733918518,2
0.3,2,0.8,0.4,-66714.75309503562,1888.3255852205905,2
0.4,5,0.6,0.1,-66719.26356153726,1376.6051963275684,2
0.3,1,0.6,0.1,-66719.81130667312,2274.859866076076,2
0.3,5,0.6,0.3,-66730.27643016726,2094.3463948087374,2
0.2,5,0.8,0.5,-66746.05261616444,278.8739965112497,2
0.5,3,0.6,0.1,-66747.5013323866,1832.2871712805713,2
0.4,2,0.8,0.2,-66756.20247739753,1459.9486968840733,2
0.6,1,0.8,0.4,-66803.1012374553,648.7490800580489,2
0.5,3,0.8,0.3,-66803.6658515702,564.9449894065242,2
0.5,2,0.8,0.1,-66805.91743678735,3432.59317090225,2
0.6,3,0.7,0.2,-66813.78439858586,597.0218011002299,2
0.5,4,0.6,0.3,-66824.23651949159,1598.786967626547,2
0.2,2,0.9,0.5,-66836.26181649984,157.69161271897178,2
0.6,2,0.9,0.3,-66836.29227837289,4373.003592820048,2
0.4,5,0.8,0.4,-66842.09455665918,848.5147983578524,2
0.3,3,0.8,0.4,-66855.8217414763,1746.167060695843,2
0.4,5,0.8,0.5,-66863.14690727228,1043.5659855378512,2
0.6,4,0.9,0.5,-66870.5486222548,1242.3224563262763,2
0.2,3,0.7,0.4,-66888.68595018768,2488.193590220916,2
0.3,1,0.7,0.4,-66892.52808159104,690.1102189134313,2
0.6,5,1.0,0.4,-66906.28536476012,1793.5131721123776,2
0.3,3,1.0,0.5,-66906.65765302104,834.1715918770152,2
0.5,5,0.7,0.3,-66908.05531842115,284.6216549657933,2
0.4,1,0.8,0.5,-66908.79737776687,725.5178165616458,2
0.4,4,0.7,0.3,-66912.97980556621,3291.4943389992923,2
0.3,2,0.8,0.2,-66927.90223460429,2770.060699832463,2
0.4,4,0.9,0.5,-66939.8645310702,3057.0006769423653,2
0.2,4,0.6,0.4,-66947.1944155884,941.8875677720076,2
0.2,1,0.6,0.3,-66947.65423838148,471.1365061767213,2
0.5,1,0.7,0.2,-66954.40537392136,4525.360018063842,2
0.2,4,0.8,0.5,-66961.74387036302,616.973783846727,2
0.5,2,0.9,0.2,-66963.15180127716,2130.007114950546,2
0.2,2,0.8,0.4,-66973.35259740756,3703.3518738129533,2
0.6,3,0.8,0.5,-66985.53422804657,2356.2664658966282,2
0.4,5,0.6,0.2,-66987.18065467084,419.564744865576,2
0.4,3,0.7,0.4,-66991.37505710125,446.21305703572165,2
0.5,1,0.7,0.3,-67000.28227194448,1377.1152256560322,2
0.6,1,0.9,0.2,-67021.42729157103,1231.028799028057,2
0.6,2,0.6,0.2,-67035.81258269757,1872.1028642437332,2
0.3,3,0.8,0.3,-67046.55189885921,1817.0359274887044,2
0.4,3,0.7,0.3,-67046.86530244017,3649.3932191907043,2
0.4,1,0.6,0.1,-67050.55172313488,1662.9603874560864,2
0.6,3,0.9,0.1,-67089.5225992256,2100.228749502358,2
0.6,3,0.9,0.4,-67090.95174209704,21.52656551063395,2
0.2,4,0.8,0.4,-67092.91901033735,2954.434144683389,2
0.3,1,0.6,0.2,-67096.50965082123,1785.6325781595456,2
0.4,2,0.6,0.5,-67099.02902343306,1936.0126961102305,2
0.2,5,1.0,0.5,-67102.41475662819,1888.0970908413278,2
0.4,4,1.0,0.4,-67108.370115787,1925.5913590167522,2
0.3,2,0.6,0.4,-67116.31358900589,1498.066922235094,2
0.5,5,0.6,0.2,-67135.05672369106,2211.9492023191215,2
0.3,5,0.7,0.2,-67136.13401122019,1416.505443831603,2
0.6,5,1.0,0.3,-67141.37185962943,1222.8827806564068,2
0.4,2,0.7,0.3,-67171.46287163037,646.4226611984776,2
0.3,3,0.7,0.4,-67177.83586820838,2391.7963513674213,2
0.6,4,0.6,0.3,-67179.28953218878,1947.411213250279,2
0.6,1,0.6,0.1,-67196.3391982098,1331.7540730054895,2
0.3,1,0.7,0.3,-67198.06982952493,1476.1575613318844,2
0.5,5,1.0,0.3,-67206.5369472432,92.1620548380624,2
0.3,2,0.7,0.4,-67206.92858207208,865.0790332351722,2
0.3,3,0.7,0.5,-67209.72100301707,101.24403918962965,2
